,in,,out
1576510199999,3.8560981E10,1576510199999,3.8560981E10
1576513799999,3.7078069E10,1576513799999,3.7078069E10
1576517399999,3.8810395E10,1576517399999,3.8810395E10
1576520999999,3.9424225E10,1576520999999,3.9424225E10
1576524599999,3.9095308E10,1576524599999,3.9095308E10
1576528199999,3.5505226E10,1576528199999,3.5505226E10
1576531799999,2.94961357E10,1576531799999,2.94961357E10
1576535399999,2.37326787E10,1576535399999,2.37326787E10
1576538999999,1.9882711E10,1576538999999,1.9882711E10
1576542599999,1.66694328E10,1576542599999,1.66694328E10
1576546199999,1.51226941E10,1576546199999,1.51226941E10
1576549799999,1.44942787E10,1576549799999,1.44942787E10
1576553399999,1.46365194E10,1576553399999,1.46365194E10
1576556999999,1.77815634E10,1576556999999,1.77815634E10
1576560599999,2.32932803E10,1576560599999,2.32932803E10
1576564199999,3.12370708E10,1576564199999,3.12370708E10
1576567799999,3.7224698E10,1576567799999,3.7224698E10
1576571399999,3.979767E10,1576571399999,3.979767E10
1576574999999,3.8206181E10,1576574999999,3.8206181E10
1576578599999,3.9157948E10,1576578599999,3.9157948E10
1576582199999,4.0531476E10,1576582199999,4.0531476E10
1576585799999,4.2061341E10,1576585799999,4.2061341E10
1576589399999,4.1835446E10,1576589399999,4.1835446E10
1576592999999,3.9474397E10,1576592999999,3.9474397E10
1576596599999,3.7619991E10,1576596599999,3.7619991E10
1576600199999,3.6372722E10,1576600199999,3.6372722E10
1576603799999,3.7895987E10,1576603799999,3.7895987E10
1576607399999,3.9101473E10,1576607399999,3.9101473E10
1576610999999,3.930119E10,1576610999999,3.930119E10
1576614599999,3.5900768E10,1576614599999,3.5900768E10
1576618199999,2.88173855E10,1576618199999,2.88173855E10
1576621799999,2.41141166E10,1576621799999,2.41141166E10
1576625399999,2.07082189E10,1576625399999,2.07082189E10
1576628999999,1.74453228E10,1576628999999,1.74453228E10
1576632599999,1.53475226E10,1576632599999,1.53475226E10
1576636199999,1.51073567E10,1576636199999,1.51073567E10
1576639799999,1.49581793E10,1576639799999,1.49581793E10
1576643399999,1.76295076E10,1576643399999,1.76295076E10
1576646999999,2.36424868E10,1576646999999,2.36424868E10
1576650599999,3.19743652E10,1576650599999,3.19743652E10
1576654199999,3.618644E10,1576654199999,3.618644E10
1576657799999,3.8388941E10,1576657799999,3.8388941E10
1576661399999,3.6604629E10,1576661399999,3.6604629E10
1576664999999,3.8968328E10,1576664999999,3.8968328E10
1576668599999,4.0360886E10,1576668599999,4.0360886E10
1576672199999,4.257278E10,1576672199999,4.257278E10
1576675799999,4.3449201E10,1576675799999,4.3449201E10
1576679399999,4.0530383E10,1576679399999,4.0530383E10
1576682999999,3.785778E10,1576682999999,3.785778E10
1576686599999,3.7372494E10,1576686599999,3.7372494E10
1576690199999,3.8052766E10,1576690199999,3.8052766E10
1576693799999,3.9218045E10,1576693799999,3.9218045E10
1576697399999,3.9756141E10,1576697399999,3.9756141E10
1576700999999,3.6442288E10,1576700999999,3.6442288E10
1576704599999,3.02664643E10,1576704599999,3.02664643E10
1576708199999,2.67978732E10,1576708199999,2.67978732E10
1576711799999,2.13442949E10,1576711799999,2.13442949E10
1576715399999,1.90405304E10,1576715399999,1.90405304E10
1576718999999,1.66946765E10,1576718999999,1.66946765E10
1576722599999,1.5032023E10,1576722599999,1.5032023E10
1576726199999,1.51995935E10,1576726199999,1.51995935E10
1576729799999,1.85931244E10,1576729799999,1.85931244E10
1576733399999,2.39339766E10,1576733399999,2.39339766E10
1576736999999,3.09603103E10,1576736999999,3.09603103E10
1576740599999,3.5517313E10,1576740599999,3.5517313E10
1576744199999,3.8679237E10,1576744199999,3.8679237E10
1576747799999,3.6741226E10,1576747799999,3.6741226E10
1576751399999,3.9051661E10,1576751399999,3.9051661E10
1576754999999,3.9448072E10,1576754999999,3.9448072E10
1576758599999,4.1683276E10,1576758599999,4.1683276E10
1576762199999,4.0945115E10,1576762199999,4.0945115E10
1576765799999,3.8542574E10,1576765799999,3.8542574E10
1576769399999,3.7529891E10,1576769399999,3.7529891E10
1576772999999,3.6236734E10,1576772999999,3.6236734E10
1576776599999,3.7398675E10,1576776599999,3.7398675E10
1576780199999,3.8160052E10,1576780199999,3.8160052E10
1576783799999,3.8059348E10,1576783799999,3.8059348E10
1576787399999,3.509896E10,1576787399999,3.509896E10
1576790999999,2.9501954E10,1576790999999,2.9501954E10
1576794599999,2.49664246E10,1576794599999,2.49664246E10
1576798199999,2.04766884E10,1576798199999,2.04766884E10
1576801799999,1.7845846E10,1576801799999,1.7845846E10
1576805399999,1.63008901E10,1576805399999,1.63008901E10
1576808999999,1.56819814E10,1576808999999,1.56819814E10
1576812599999,1.57614223E10,1576812599999,1.57614223E10
1576816199999,1.81275443E10,1576816199999,1.81275443E10
1576819799999,2.40866939E10,1576819799999,2.40866939E10
1576823399999,2.93936169E10,1576823399999,2.93936169E10
1576826999999,3.43493284E10,1576826999999,3.43493284E10
1576830599999,3.6754383E10,1576830599999,3.6754383E10
1576834199999,3.668045E10,1576834199999,3.668045E10
1576837799999,4.0067609E10,1576837799999,4.0067609E10
1576841399999,4.104985E10,1576841399999,4.104985E10
1576844999999,4.1890615E10,1576844999999,4.1890615E10
1576848599999,3.9462818E10,1576848599999,3.9462818E10
1576852199999,3.6775059E10,1576852199999,3.6775059E10
1576855799999,3.5609784E10,1576855799999,3.5609784E10
1576859399999,3.584469E10,1576859399999,3.584469E10
1576862999999,3.6950299E10,1576862999999,3.6950299E10
1576866599999,3.9000941E10,1576866599999,3.9000941E10
1576870199999,3.9315759E10,1576870199999,3.9315759E10
1576873799999,3.7484212E10,1576873799999,3.7484212E10
1576877399999,3.33456118E10,1576877399999,3.33456118E10
1576880999999,2.84130468E10,1576880999999,2.84130468E10
1576884599999,2.38013051E10,1576884599999,2.38013051E10
1576888199999,2.03338732E10,1576888199999,2.03338732E10
1576891799999,1.715729E10,1576891799999,1.715729E10
1576895399999,1.57283011E10,1576895399999,1.57283011E10
1576898999999,1.4896342E10,1576898999999,1.4896342E10
1576902599999,1.55264215E10,1576902599999,1.55264215E10
1576906199999,1.78678784E10,1576906199999,1.78678784E10
1576909799999,2.1105322E10,1576909799999,2.1105322E10
1576913399999,2.45307023E10,1576913399999,2.45307023E10
1576916999999,2.67591619E10,1576916999999,2.67591619E10
1576920599999,2.85374546E10,1576920599999,2.85374546E10
1576924199999,2.90844815E10,1576924199999,2.90844815E10
1576927799999,2.9328939E10,1576927799999,2.9328939E10
1576931399999,2.95486833E10,1576931399999,2.95486833E10
1576934999999,3.11855944E10,1576934999999,3.11855944E10
1576938599999,3.27633121E10,1576938599999,3.27633121E10
1576942199999,3.33002117E10,1576942199999,3.33002117E10
1576945799999,3.483435E10,1576945799999,3.483435E10
1576949399999,3.6422689E10,1576949399999,3.6422689E10
1576952999999,3.7346513E10,1576952999999,3.7346513E10
1576956599999,3.8308012E10,1576956599999,3.8308012E10
1576960199999,3.7353042E10,1576960199999,3.7353042E10
1576963799999,3.31625144E10,1576963799999,3.31625144E10
1576967399999,2.92365005E10,1576967399999,2.92365005E10
1576970999999,2.32819753E10,1576970999999,2.32819753E10
1576974599999,2.00694723E10,1576974599999,2.00694723E10
1576978199999,1.77728717E10,1576978199999,1.77728717E10
1576981799999,1.55101604E10,1576981799999,1.55101604E10
1576985399999,1.39230966E10,1576985399999,1.39230966E10
1576988999999,1.40913213E10,1576988999999,1.40913213E10
1576992599999,1.6098859E10,1576992599999,1.6098859E10
1576996199999,1.93239593E10,1576996199999,1.93239593E10
1576999799999,2.31872348E10,1576999799999,2.31872348E10
1577003399999,2.62377021E10,1577003399999,2.62377021E10
1577006999999,2.82526249E10,1577006999999,2.82526249E10
1577010599999,2.89731994E10,1577010599999,2.89731994E10
1577014199999,2.98796605E10,1577014199999,2.98796605E10
1577017799999,3.07426161E10,1577017799999,3.07426161E10
1577021399999,3.12065393E10,1577021399999,3.12065393E10
1577024999999,3.24816118E10,1577024999999,3.24816118E10
1577028599999,3.38880819E10,1577028599999,3.38880819E10
1577032199999,3.5957015E10,1577032199999,3.5957015E10
1577035799999,4.0777654E10,1577035799999,4.0777654E10
1577039399999,3.9574143E10,1577039399999,3.9574143E10
1577042999999,3.9729103E10,1577042999999,3.9729103E10
1577046599999,3.9185158E10,1577046599999,3.9185158E10
1577050199999,3.4815119E10,1577050199999,3.4815119E10
1577053799999,2.89244652E10,1577053799999,2.89244652E10
1577057399999,2.3608619E10,1577057399999,2.3608619E10
1577060999999,1.96627026E10,1577060999999,1.96627026E10
1577064599999,1.64520602E10,1577064599999,1.64520602E10
1577068199999,1.51849503E10,1577068199999,1.51849503E10
1577071799999,1.49781811E10,1577071799999,1.49781811E10
1577075399999,1.6931582E10,1577075399999,1.6931582E10
1577078999999,2.118801E10,1577078999999,2.118801E10
1577082599999,2.58077737E10,1577082599999,2.58077737E10
1577086199999,3.03666504E10,1577086199999,3.03666504E10
1577089799999,3.18796636E10,1577089799999,3.18796636E10
1577093399999,3.27666401E10,1577093399999,3.27666401E10
1577096999999,3.27608873E10,1577096999999,3.27608873E10
1577100599999,3.30986414E10,1577100599999,3.30986414E10
1577104199999,3.27764316E10,1577104199999,3.27764316E10
1577107799999,3.21400013E10,1577107799999,3.21400013E10
1577111399999,3.25876941E10,1577111399999,3.25876941E10
1577114999999,3.23436442E10,1577114999999,3.23436442E10
1577118599999,3.23884012E10,1577118599999,3.23884012E10
1577122199999,3.31076854E10,1577122199999,3.31076854E10
1577125799999,3.4208598E10,1577125799999,3.4208598E10
1577129399999,3.5820413E10,1577129399999,3.5820413E10
1577132999999,3.5055596E10,1577132999999,3.5055596E10
1577136599999,3.29885655E10,1577136599999,3.29885655E10
1577140199999,2.98527744E10,1577140199999,2.98527744E10
1577143799999,2.43029811E10,1577143799999,2.43029811E10
1577147399999,1.99928545E10,1577147399999,1.99928545E10
1577150999999,1.68484403E10,1577150999999,1.68484403E10
1577154599999,1.60784343E10,1577154599999,1.60784343E10
1577158199999,1.44821146E10,1577158199999,1.44821146E10
1577161799999,1.52261468E10,1577161799999,1.52261468E10
1577165399999,1.74250066E10,1577165399999,1.74250066E10
1577168999999,1.96680233E10,1577168999999,1.96680233E10
1577172599999,2.25114624E10,1577172599999,2.25114624E10
1577176199999,2.4259799E10,1577176199999,2.4259799E10
1577179799999,2.52462572E10,1577179799999,2.52462572E10
1577183399999,2.62388859E10,1577183399999,2.62388859E10
1577186999999,2.64879104E10,1577186999999,2.64879104E10
1577190599999,2.57533071E10,1577190599999,2.57533071E10
1577194199999,2.56729661E10,1577194199999,2.56729661E10
1577197799999,2.54421934E10,1577197799999,2.54421934E10
1577201399999,2.59903918E10,1577201399999,2.59903918E10
1577204999999,2.70772326E10,1577204999999,2.70772326E10
1577208599999,2.91576975E10,1577208599999,2.91576975E10
1577212199999,3.1808854E10,1577212199999,3.1808854E10
1577215799999,3.412019E10,1577215799999,3.412019E10
1577219399999,3.5068826E10,1577219399999,3.5068826E10
1577222999999,3.34824735E10,1577222999999,3.34824735E10
1577226599999,3.04671846E10,1577226599999,3.04671846E10
1577230199999,2.45723914E10,1577230199999,2.45723914E10
1577233799999,1.87093135E10,1577233799999,1.87093135E10
1577237399999,1.61640847E10,1577237399999,1.61640847E10
1577240999999,1.44848599E10,1577240999999,1.44848599E10
1577244599999,1.29914624E10,1577244599999,1.29914624E10
1577248199999,1.28020316E10,1577248199999,1.28020316E10
1577251799999,1.48553042E10,1577251799999,1.48553042E10
1577255399999,1.68539761E10,1577255399999,1.68539761E10
1577258999999,2.05550223E10,1577258999999,2.05550223E10
1577262599999,2.49984635E10,1577262599999,2.49984635E10
1577266199999,2.80761078E10,1577266199999,2.80761078E10
1577269799999,2.83824087E10,1577269799999,2.83824087E10
1577273399999,2.93935432E10,1577273399999,2.93935432E10
1577276999999,2.91823985E10,1577276999999,2.91823985E10
1577280599999,2.94495928E10,1577280599999,2.94495928E10
1577284199999,3.04569958E10,1577284199999,3.04569958E10
1577287799999,3.14946929E10,1577287799999,3.14946929E10
1577291399999,3.3384702E10,1577291399999,3.3384702E10
1577294999999,3.5447116E10,1577294999999,3.5447116E10
1577298599999,3.691196E10,1577298599999,3.691196E10
1577302199999,3.8102442E10,1577302199999,3.8102442E10
1577305799999,3.7049459E10,1577305799999,3.7049459E10
1577309399999,3.4685153E10,1577309399999,3.4685153E10
1577312999999,3.02405386E10,1577312999999,3.02405386E10
1577316599999,2.50043494E10,1577316599999,2.50043494E10
1577320199999,1.9704191E10,1577320199999,1.9704191E10
1577323799999,1.67274865E10,1577323799999,1.67274865E10
1577327399999,1.52084224E10,1577327399999,1.52084224E10
1577330999999,1.39485041E10,1577330999999,1.39485041E10
1577334599999,1.43576781E10,1577334599999,1.43576781E10
1577338199999,1.61959578E10,1577338199999,1.61959578E10
1577341799999,1.79463455E10,1577341799999,1.79463455E10
1577345399999,2.21960028E10,1577345399999,2.21960028E10
1577348999999,2.61188649E10,1577348999999,2.61188649E10
1577352599999,2.81399972E10,1577352599999,2.81399972E10
1577356199999,2.96490045E10,1577356199999,2.96490045E10
1577359799999,3.03416443E10,1577359799999,3.03416443E10
1577363399999,3.10876017E10,1577363399999,3.10876017E10
1577366999999,3.27583273E10,1577366999999,3.27583273E10
1577370599999,3.37673523E10,1577370599999,3.37673523E10
1577374199999,3.5261166E10,1577374199999,3.5261166E10
1577377799999,3.7164204E10,1577377799999,3.7164204E10
1577381399999,3.9731606E10,1577381399999,3.9731606E10
1577384999999,3.9584248E10,1577384999999,3.9584248E10
1577388599999,3.9989023E10,1577388599999,3.9989023E10
1577392199999,3.9763825E10,1577392199999,3.9763825E10
1577395799999,3.588146E10,1577395799999,3.588146E10
1577399399999,3.05166172E10,1577399399999,3.05166172E10
1577402999999,2.48164168E10,1577402999999,2.48164168E10
1577406599999,2.07352852E10,1577406599999,2.07352852E10
1577410199999,1.82297518E10,1577410199999,1.82297518E10
1577413799999,1.68437053E10,1577413799999,1.68437053E10
1577417399999,1.44925594E10,1577417399999,1.44925594E10
1577420999999,1.56975964E10,1577420999999,1.56975964E10
1577424599999,1.87392143E10,1577424599999,1.87392143E10
1577428199999,2.33181471E10,1577428199999,2.33181471E10
1577431799999,2.75305144E10,1577431799999,2.75305144E10
1577435399999,3.07665592E10,1577435399999,3.07665592E10
1577438999999,3.11869297E10,1577438999999,3.11869297E10
1577442599999,3.29624064E10,1577442599999,3.29624064E10
1577446199999,3.23367813E10,1577446199999,3.23367813E10
1577449799999,3.38657567E10,1577449799999,3.38657567E10
1577453399999,3.40061409E10,1577453399999,3.40061409E10
1577456999999,3.5082527E10,1577456999999,3.5082527E10
1577460599999,3.5090305E10,1577460599999,3.5090305E10
1577464199999,3.6766704E10,1577464199999,3.6766704E10
1577467799999,3.7687665E10,1577467799999,3.7687665E10
1577471399999,3.9006597E10,1577471399999,3.9006597E10
1577474999999,4.0286888E10,1577474999999,4.0286888E10
1577478599999,3.9401128E10,1577478599999,3.9401128E10
1577482199999,3.6503257E10,1577482199999,3.6503257E10
1577485799999,3.15594998E10,1577485799999,3.15594998E10
1577489399999,2.55718912E10,1577489399999,2.55718912E10
1577492999999,2.1948543E10,1577492999999,2.1948543E10
1577496599999,1.87302072E10,1577496599999,1.87302072E10
1577500199999,1.66167409E10,1577500199999,1.66167409E10
1577503799999,1.45908142E10,1577503799999,1.45908142E10
1577507399999,1.501632E10,1577507399999,1.501632E10
1577510999999,1.64668785E10,1577510999999,1.64668785E10
1577514599999,1.93587753E10,1577514599999,1.93587753E10
1577518199999,2.24038994E10,1577518199999,2.24038994E10
1577521799999,2.60760248E10,1577521799999,2.60760248E10
1577525399999,2.85194588E10,1577525399999,2.85194588E10
1577528999999,3.00707226E10,1577528999999,3.00707226E10
1577532599999,3.14596127E10,1577532599999,3.14596127E10
1577536199999,3.12046469E10,1577536199999,3.12046469E10
1577539799999,3.22199101E10,1577539799999,3.22199101E10
1577543399999,3.4816324E10,1577543399999,3.4816324E10
1577546999999,3.7178188E10,1577546999999,3.7178188E10
1577550599999,3.7371019E10,1577550599999,3.7371019E10
1577554199999,3.8809793E10,1577554199999,3.8809793E10
1577557799999,3.8746948E10,1577557799999,3.8746948E10
1577561399999,3.9446667E10,1577561399999,3.9446667E10
1577564999999,3.862383E10,1577564999999,3.862383E10
1577568599999,3.5442495E10,1577568599999,3.5442495E10
1577572199999,3.15027763E10,1577572199999,3.15027763E10
1577575799999,2.6333141E10,1577575799999,2.6333141E10
1577579399999,2.13921198E10,1577579399999,2.13921198E10
1577582999999,1.79032556E10,1577582999999,1.79032556E10
1577586599999,1.58308536E10,1577586599999,1.58308536E10
1577590199999,1.44450621E10,1577590199999,1.44450621E10
1577593799999,1.45006141E10,1577593799999,1.45006141E10
1577597399999,1.60690668E10,1577597399999,1.60690668E10
1577600999999,1.83957258E10,1577600999999,1.83957258E10
