Unnamed: 0,Date,EVT,JNJ,PFE,FMS,ABT,KMB,MDT,PHG,GE,BDX,CAH,SYK,SIEGY,DUK,NGG,NEE,EDF,CVX,XOM,PTR_x,PTR_y,RDS-A,TOT,BP,SNP_x,MT,PKX,DB,CMC,GS,WFC,CICHY,ACGBY,CRARY,C,DAX,SNP_y,NDAQ,TM,GM,TSLA,DTE,DRI,TEF,T,TMUS,VOD,VZ,SFTBY,AMOV,CHA,AAPL,AMZN,GOOGL,SAP,CSCO,IBM,INTC,EBAY,EA_x,EA_y,QCOM,TXN,SNE
748,2017-08-15 00:00:00+00:00,21.62,133.85,33.34,46.23,49.06,121.7,84.58,37.11,25.21,201.94,67.1,146.29,64.778,85.91,63.08,147.49,16.57,108.75,78.12,62.4,62.4,54.95,50.31,34.57,72.8,25.64,72.37,17.3,18.28,229.57,53.2,16.83,11.65,9.02,68.58,29.1,72.8,77.09,113.4,35.56,365.2,108.7,83.12,11.06,38.5,63.79,29.01,48.56,39.8825,18.081,48.04,160.66,988.9,941.03,105.66,31.85,142.55,36.3,35.24,117.23,117.23,53.66,82.07,39.1
749,2017-08-14 00:00:00+00:00,21.54,134.2,33.33,45.93,48.74,121.04,84.05,37.19,25.28,201.49,67.35,144.98,64.828,85.82,63.21,147.61,16.44,109.26,78.62,63.54,63.54,55.52,50.47,34.94,75.31,25.95,71.0,17.2,18.38,226.37,52.37,16.33,11.46,8.97,67.61,29.16,75.31,75.96,112.86,35.16,364.63,108.06,83.73,11.05,38.24,64.19,29.09,48.17,39.3775,17.97,48.57,159.32,978.41,939.07,105.81,31.69,142.0,36.12,35.44,116.71,116.71,53.04,81.48,39.1
750,2017-08-11 00:00:00+00:00,21.01,133.64,33.5,45.67,48.24,121.6,83.32,36.98,25.4,198.41,67.57,144.52,64.71,86.47,63.11,147.64,16.0,110.2,79.21,62.91,62.91,55.58,50.56,35.01,74.41,26.07,69.65,16.93,18.48,225.07,51.83,16.14,11.28,8.8601,67.07,28.66,74.41,76.16,112.46,34.97,356.97,109.28,82.78,10.98,38.3,62.45,29.1,48.2,39.2,17.8797,48.32,156.6,960.0,923.71,104.35,31.23,142.45,36.26,35.16,113.74,113.74,52.39,80.58,38.84
751,2017-08-10 00:00:00+00:00,21.89,133.04,33.37,45.2,48.74,121.45,83.58,37.33,25.71,197.69,68.04,144.82,64.085,86.2,63.2,146.87,16.43,111.23,79.76,63.92,63.92,56.57,51.16,35.92,75.21,26.78,73.34,17.17,18.59,229.02,52.39,16.36,11.45,8.844,68.0,28.76,75.21,76.03,113.6,35.2,361.6,108.51,81.11,11.29,38.27,63.31,29.49,48.18,39.795,17.58,48.32,159.9,976.295,935.0,104.68,31.56,141.64,36.4,35.95,115.41,115.41,52.54,81.8,39.55
752,2017-08-09 00:00:00+00:00,22.06,132.81,33.34,45.75,48.76,121.44,83.75,37.7,25.55,196.23,69.16,146.25,64.87,86.76,63.15,147.88,16.46,110.74,80.25,64.19,64.19,56.51,50.81,35.97,75.55,26.97,74.55,17.46,18.8,230.32,52.28,16.52,11.76,8.88,68.12,28.89,75.55,74.84,113.11,35.15,361.0,109.76,81.63,11.33,38.2,63.63,29.81,48.52,40.125,17.5,48.17,159.26,982.6,938.45,105.25,31.55,141.75,36.28,36.13,115.55,115.55,52.05,81.97,40.22
753,2017-08-08 00:00:00+00:00,22.14,132.5,33.33,45.8,49.24,121.23,84.29,38.21,25.63,198.87,69.24,146.48,65.61,86.1,63.2,147.0,16.63,110.0,80.02,64.41,64.41,57.64,51.63,36.73,76.2,27.11,75.17,18.03,19.08,232.4,52.32,16.92,11.84,9.14,69.0,29.26,76.2,75.09,114.26,35.3,357.53,108.77,83.57,11.45,38.56,64.04,29.63,48.75,40.554,17.56,48.2,158.6,994.35,944.29,106.96,31.75,142.0,36.37,35.96,116.5,116.5,52.55,81.99,40.35
754,2017-08-07 00:00:00+00:00,22.09,133.09,33.55,45.54,49.26,121.32,83.77,38.23,25.74,197.17,69.15,146.59,65.4,86.46,62.83,146.83,16.6,109.81,80.17,64.58,64.58,57.38,51.59,36.39,75.32,27.07,75.0,18.31,19.02,229.8,52.73,16.95,11.86,8.87,69.13,29.33,75.32,75.27,113.98,35.16,357.35,108.92,83.08,11.45,38.44,64.85,29.98,48.79,40.55,17.63,47.82,157.06,990.65,947.52,106.75,31.79,145.0,36.39,35.61,117.6,117.6,52.5,81.44,39.89
755,2017-08-04 00:00:00+00:00,22.04,133.74,33.58,46.44,49.24,121.29,83.54,38.12,25.75,199.77,69.71,147.09,66.08,86.17,63.35,146.95,16.65,109.43,80.44,64.53,64.53,57.27,51.72,36.24,75.82,26.05,73.84,18.36,18.62,226.05,53.67,16.86,11.8,8.842,68.79,29.35,75.82,75.5,113.76,34.97,347.0,108.55,82.21,11.36,38.44,63.94,29.81,48.55,40.15,17.68,47.55,156.07,989.68,943.95,107.74,31.67,145.0,36.45,35.86,119.15,119.15,53.0,81.63,40.36
756,2017-08-03 00:00:00+00:00,22.08,131.91,32.95,46.27,49.26,121.35,82.96,38.11,25.59,192.95,70.16,144.52,66.92,86.0,63.44,146.55,16.78,110.23,80.34,64.58,64.58,57.36,51.76,36.25,76.12,25.45,73.63,18.01,18.46,226.0,53.5,16.83,11.95,8.686,68.93,29.34,76.12,74.59,112.75,34.92,345.33,107.25,84.07,11.26,38.23,63.72,29.6,48.09,39.76,17.561,47.47,157.05,999.47,949.1,107.23,31.59,144.43,36.55,35.97,117.38,117.38,53.16,81.3,39.94
757,2017-08-02 00:00:00+00:00,22.1,132.08,32.87,46.97,49.14,121.46,83.52,38.53,25.44,200.96,71.06,147.69,68.94,85.01,63.19,146.16,16.8,110.39,79.9,64.42,64.42,56.87,51.67,36.18,76.79,25.53,73.2,18.09,18.31,226.4,53.54,16.85,11.96,8.69,69.57,29.29,76.79,74.76,113.78,34.64,318.94,106.52,84.79,11.35,38.98,63.22,29.61,48.9,40.1,17.63,47.3,159.28,1001.77,948.37,106.89,31.57,145.12,36.33,35.69,117.11,117.11,53.295,82.01,40.16
758,2017-08-01 00:00:00+00:00,22.13,133.17,33.04,47.74,49.21,121.29,83.54,38.12,25.63,199.77,77.72,147.58,68.66,86.17,63.36,146.95,16.87,109.81,80.16,65.12,65.12,56.61,51.72,36.16,76.91,26.25,75.01,18.36,18.68,227.09,54.23,17.16,11.85,8.7601,69.09,29.12,76.91,74.43,114.12,35.16,323.0,107.3,82.21,11.44,39.25,62.1,29.87,48.68,39.607,17.65,47.5,149.1,990.65,947.81,107.74,31.59,145.0,36.39,35.82,117.57,117.57,52.5,81.6,41.49
759,2017-07-31 00:00:00+00:00,22.11,132.14,33.21,47.37,49.61,122.48,84.5,38.07,25.54,202.34,77.8,147.91,67.94,84.9,62.64,145.33,16.79,108.39,79.83,64.35,64.35,56.36,50.65,35.33,76.37,26.07,74.58,17.76,18.65,223.95,53.42,16.55,11.78,8.67,67.87,29.03,76.37,74.45,113.0,35.82,335.5,106.78,83.82,11.29,38.97,62.25,29.58,47.85,40.74,17.5405,47.9,149.9,1019.05,960.0,105.89,31.54,144.38,35.47,36.09,119.05,119.05,53.1,80.83,41.13
760,2017-07-28 00:00:00+00:00,22.05,131.14,33.06,47.15,50.16,124.08,84.57,38.06,25.86,201.83,76.71,144.85,68.18,85.01,62.04,144.6,16.63,106.71,79.65,64.5,64.5,55.28,50.14,34.64,76.35,25.76,72.85,18.21,19.3,221.77,54.3,16.76,11.73,8.69,67.42,28.92,76.35,74.32,111.83,35.82,336.89,107.37,83.86,11.3,39.25,61.41,29.17,47.7,41.52,17.48,47.92,149.89,1012.14,947.99,105.76,31.45,144.81,35.13,36.08,114.0,114.0,52.27,80.42,40.98
761,2017-07-27 00:00:00+00:00,22.14,130.85,32.79,47.59,50.32,122.38,85.86,38.42,25.59,203.0,77.48,145.78,67.835,84.2,62.89,144.95,16.67,104.88,80.24,65.07,65.07,55.24,50.43,35.06,77.07,26.22,74.37,18.53,19.34,221.84,54.86,16.7,11.84,8.722000000000001,68.0,28.92,77.07,74.5,111.27,35.52,346.0,107.35,85.46,11.44,38.2,62.39,29.73,46.26,42.2,17.9632,48.13,153.75,1069.55,969.18,105.76,31.73,145.0,34.78,37.09,119.01,119.01,53.08,82.125,41.17
762,2017-07-26 00:00:00+00:00,22.29,131.66,33.09,47.45,50.74,124.59,85.82,37.98,25.59,203.68,77.51,146.04,68.51,83.68,62.48,142.62,16.66,104.63,80.58,64.88,64.88,54.8,50.4,35.0,76.81,26.05,73.33,19.35,20.78,222.45,55.32,16.85,11.65,8.67,68.47,28.98,76.81,69.76,110.36,35.55,340.36,107.0,87.2,11.01,36.22,62.34,29.11,44.8,42.01,17.72,47.87,153.35,1043.2,972.78,104.37,32.12,146.27,34.7,36.36,115.46,115.46,53.29,83.0,40.6
763,2017-07-25 00:00:00+00:00,22.14,133.74,33.38,47.97,50.98,123.45,85.4,38.0,25.57,206.24,77.38,147.49,68.725,84.57,62.31,143.37,16.64,104.45,80.77,63.0,63.0,54.69,50.41,34.99,76.4,25.89,72.7,19.13,20.36,220.34,55.0,16.41,11.67,8.66,67.93,29.05,76.4,73.03,109.84,35.94,345.0,106.45,86.95,11.01,36.29,62.5,29.33,43.9,42.11,17.66,48.0,151.8,1038.05,970.7,104.31,31.9,146.57,34.55,36.33,113.97,113.97,53.2,81.05,40.32
764,2017-07-24 00:00:00+00:00,22.14,134.99,33.38,47.37,50.81,125.29,85.21,37.64,25.78,205.19,76.21,146.25,67.814,85.24,61.99,144.41,16.53,103.18,80.06,62.98,62.98,54.03,49.93,34.52,76.84,25.37,72.53,18.47,20.03,218.94,54.1,16.22,11.53,8.37,65.92,28.9,76.84,72.39,109.3,35.99,330.24,107.97,88.5,10.87,36.51,62.39,29.31,44.15,41.45,17.3373,48.33,150.58,1028.34,994.1,103.55,31.86,147.0,34.73,36.45,112.22,112.22,53.75,81.86,40.45
765,2017-07-21 00:00:00+00:00,22.25,135.33,33.47,47.39,50.73,123.38,85.67,36.09,25.38,202.83,77.21,147.43,67.73,84.89,62.74,143.16,16.3,104.18,80.65,63.12,63.12,54.56,50.2,35.08,77.44,25.53,72.8,18.21,20.53,221.89,54.43,16.27,11.54,8.32,66.1,29.07,77.44,71.95,109.47,36.05,329.46,106.73,89.29,10.93,36.42,61.28,29.94,44.23,41.35,17.19,48.35,149.99,1021.28,989.0,103.76,31.86,147.59,34.54,36.2,111.5,111.5,53.66,81.46,40.63
766,2017-07-20 00:00:00+00:00,22.29,135.73,33.47,48.17,49.68,124.31,85.91,36.66,27.02,201.93,77.19,146.36,68.93,84.6,62.52,142.32,16.22,105.0,80.97,63.63,63.63,54.53,50.72,35.15,78.04,25.84,73.13,18.5,20.21,223.0,54.96,16.34,11.64,8.42,66.62,29.49,78.04,71.82,109.93,36.5,326.9,106.31,89.85,10.89,36.33,63.85,29.55,43.5,41.5,17.13,48.05,151.5,1031.59,997.0,104.92,31.91,147.53,34.54,37.17,111.61,111.61,55.11,82.2,40.56
767,2017-07-19 00:00:00+00:00,22.37,134.84,33.37,48.42,48.8,124.33,85.98,36.38,26.85,201.5,77.21,145.54,67.24,84.27,62.52,141.94,16.3,103.56,80.44,63.32,63.32,53.84,49.67,34.74,77.95,25.94,70.65,18.38,19.83,222.91,54.8,16.3,11.54,8.35,67.15,29.1,77.95,71.7,109.59,36.38,328.23,105.85,89.15,10.74,36.03,61.51,29.39,43.35,41.34,17.05,48.36,150.48,1025.0,990.01,105.5,31.51,150.02,34.68,36.95,110.43,110.43,56.46,82.49,40.31
768,2017-07-18 00:00:00+00:00,22.21,131.62,33.23,48.81,48.69,124.81,86.0,36.44,26.76,200.15,77.81,144.6,67.67,84.07,62.07,141.27,16.09,104.6,81.02,62.79,62.79,54.1,49.91,34.96,76.85,25.32,70.01,18.44,19.9,227.5,54.31,16.52,11.34,8.34,66.44,29.17,76.85,71.36,110.2,36.31,317.5,106.2,89.74,10.79,36.43,61.61,29.05,43.66,40.635,16.98,47.91,149.2,1006.0,973.36,103.88,31.41,152.36,34.43,36.94,110.0,110.0,56.34,81.5,40.1
769,2017-07-17 00:00:00+00:00,22.38,132.71,33.44,49.08,48.91,124.36,88.57,36.47,26.76,200.67,78.28,145.45,68.42,83.84,61.68,141.41,16.24,104.32,81.0,62.61,62.61,53.85,49.66,35.1,77.09,25.31,69.96,18.75,19.9,228.73,54.9,16.59,11.76,8.36,66.76,29.21,77.09,71.02,110.01,36.38,325.54,105.38,88.98,10.72,36.32,61.04,29.16,43.63,40.8,16.65,47.78,148.82,1004.69,976.32,104.29,31.5,153.59,34.74,37.03,109.02,109.02,56.73,81.82,40.21
770,2017-07-14 00:00:00+00:00,22.25,132.0,33.27,49.12,48.2,124.19,87.81,36.44,26.74,198.24,77.62,143.29,68.93,83.85,61.92,141.65,16.16,104.38,81.0,62.6,62.6,54.15,49.68,34.93,77.25,25.22,69.06,18.67,20.28,227.22,54.31,16.4,11.56,8.33,66.32,29.34,77.25,71.31,110.05,36.03,323.19,105.52,88.73,10.69,36.23,61.21,29.01,43.63,40.3,16.7094,48.02,147.97,1002.4,974.0,104.33,31.37,154.01,34.48,36.91,109.61,109.61,56.5,80.95,39.99
771,2017-07-13 00:00:00+00:00,22.07,132.1,33.22,48.69,48.43,124.62,87.93,36.26,26.58,198.16,77.42,144.36,68.74,83.82,61.46,141.22,16.12,103.8,80.97,61.81,61.81,53.5,49.08,34.71,79.21,24.77,68.41,18.83,20.06,227.39,55.26,16.38,11.56,8.436,67.15,29.35,79.21,71.5,109.5,35.5,330.11,105.37,89.62,10.63,36.54,61.5,29.12,43.15,40.01,16.39,47.46,145.5,1004.62,970.8,104.81,31.26,153.7,34.33,36.61,110.83,110.83,56.38,80.41,39.68
772,2017-07-12 00:00:00+00:00,22.05,132.04,33.34,48.38,48.17,124.45,87.75,36.26,26.54,197.48,77.29,141.03,70.015,83.83,60.82,141.86,16.42,104.0,81.19,61.73,61.73,53.66,49.32,34.92,79.01,24.34,67.18,18.73,19.85,226.4,54.93,16.25,11.5,8.39,66.76,29.12,79.01,71.17,109.62,35.5,330.4,105.54,89.47,10.41,36.75,61.7,28.71,43.04,40.15,16.64,47.13,145.87,1000.65,960.86,104.05,31.25,153.48,34.28,35.53,109.5,109.5,55.79,79.46,39.58
773,2017-07-11 00:00:00+00:00,21.97,131.43,33.4,47.73,48.2,127.13,87.05,35.76,26.03,197.45,76.62,140.61,68.915,83.37,60.52,141.52,16.05,103.15,80.33,61.0,61.0,52.62,48.53,34.06,77.57,23.9,66.08,19.05,19.31,226.04,55.66,15.76,11.09,8.37,67.5,28.87,77.57,71.3,108.1,35.19,316.0,105.0,89.55,10.33,36.83,60.74,28.47,43.21,39.845,16.46,47.04,144.73,993.0,950.52,103.2,31.05,153.26,33.64,34.97,107.63,107.63,55.63,78.78,38.65
774,2017-07-10 00:00:00+00:00,21.93,132.74,33.36,47.9,48.42,127.0,87.86,35.57,26.13,197.84,76.93,140.86,68.83,83.58,61.01,140.63,15.92,103.44,80.0,61.25,61.25,52.64,48.57,34.18,76.81,22.92,64.6,18.86,19.02,224.27,55.53,15.1,10.99,8.31,67.69,28.77,76.81,71.52,108.21,35.0,312.9,105.53,90.05,10.21,36.96,60.07,28.6,43.48,39.32,16.2,46.76,144.11,985.0,941.95,103.94,30.88,152.91,33.25,34.31,107.84,107.84,55.37,78.43,37.83
775,2017-07-07 00:00:00+00:00,21.96,132.91,33.25,47.59,48.17,126.43,87.65,35.24,26.25,196.0,77.13,139.78,68.64,83.22,61.32,139.66,15.73,103.59,80.2,61.68,61.68,52.92,48.47,34.42,77.85,23.28,64.31,19.0,19.48,228.23,55.78,15.12,11.16,8.306000000000001,68.03,28.59,77.85,71.4,108.15,35.0,313.5,105.36,89.89,10.31,37.18,59.45,28.55,43.53,39.53,15.68,46.9,142.9,969.55,930.985,102.15,30.76,152.62,33.7,34.02,106.28,106.28,55.04,77.31,37.59
776,2017-07-06 00:00:00+00:00,22.09,133.61,33.64,47.83,48.83,128.25,88.7,35.37,26.86,196.38,78.27,139.15,68.47,83.1,61.44,138.54,15.94,104.67,80.86,62.24,62.24,53.06,49.0,34.52,78.26,23.21,64.16,18.89,19.63,227.97,55.98,15.29,11.19,8.29,68.45,28.58,78.26,71.54,108.07,34.87,317.26,105.19,89.38,10.28,37.59,59.56,28.66,43.97,39.515,15.7758,47.11,143.02,964.66,925.0,101.8,30.99,153.36,34.12,34.39,106.06,106.06,55.02,76.19,37.59
777,2017-07-05 00:00:00+00:00,22.06,132.98,33.94,47.9,48.72,128.74,88.52,35.54,27.54,194.53,78.3,138.56,69.4,83.32,61.39,139.58,16.0,105.99,81.68,62.93,62.93,53.35,49.18,34.73,78.68,23.51,64.28,18.67,19.94,228.38,55.97,15.54,11.33,8.25,68.33,28.8,78.68,71.69,108.15,35.57,347.2,105.65,91.33,10.39,38.11,59.88,28.57,45.05,39.66,15.7,47.28,143.69,961.53,924.2,102.71,30.85,155.77,33.52,34.73,105.95,105.95,55.01,76.63,37.71
778,2017-07-03 00:00:00+00:00,21.96,132.79,33.48,47.87,48.73,129.61,88.8,35.93,27.16,195.79,78.09,139.23,69.55,83.78,62.73,140.85,15.92,104.24,80.79,61.48,61.48,53.41,50.04,34.77,78.85,23.29,64.4,18.17,19.53,224.46,55.81,15.28,11.37,8.16,67.24,28.74,78.85,71.51,105.8,34.52,370.24,106.05,90.69,10.5,37.84,60.74,28.6,44.61,40.53,15.6914,47.74,144.88,972.79,933.22,103.85,31.09,153.58,33.51,35.15,106.51,106.51,55.53,77.45,38.33
779,2017-06-30 00:00:00+00:00,21.86,132.7,33.73,48.5,48.78,129.26,88.75,35.8,27.09,195.07,78.67,138.97,69.31,84.15,63.06,140.23,15.91,104.53,81.08,61.54,61.54,53.28,49.88,34.76,78.56,22.75,61.84,18.13,19.26,225.31,56.03,15.64,11.34,8.11,67.56,28.7,78.56,71.58,105.03,34.97,363.71,106.22,91.97,10.45,37.73,60.88,28.82,44.62,40.45,15.7,47.91,144.45,980.12,943.99,104.86,31.79,154.28,33.87,34.78,107.1,107.1,55.6,77.69,38.47
780,2017-06-29 00:00:00+00:00,21.83,133.4,33.8,48.54,48.73,130.99,89.38,36.04,27.16,194.5,78.68,140.0,70.31,84.73,63.11,140.19,16.15,104.38,81.37,62.11,62.11,53.77,50.25,35.27,78.92,22.72,62.18,18.43,19.31,228.37,55.65,15.51,11.67,8.22,67.65,29.28,78.92,72.0,105.12,34.66,370.61,105.75,91.59,10.48,37.87,61.19,28.93,44.8,41.1,15.67,48.31,144.71,979.0,951.35,105.4,31.79,155.35,33.92,35.3,108.16,108.16,55.93,77.5,38.78
781,2017-06-28 00:00:00+00:00,21.9,135.95,33.86,48.89,48.93,132.22,89.13,36.52,27.26,195.89,79.71,139.95,70.0706,86.03,63.95,142.92,16.0,104.43,81.41,62.01,62.01,53.57,50.12,35.25,78.68,22.31,61.89,17.62,18.68,221.87,53.61,15.57,11.69,8.0199,65.0,29.08,78.68,70.94,104.99,34.57,366.68,108.14,93.16,10.56,37.88,61.01,28.78,44.98,41.17,15.62,48.52,144.49,978.55,950.66,106.12,31.78,155.15,33.77,35.0,108.7,108.7,55.4,77.61,38.69
782,2017-06-27 00:00:00+00:00,21.89,136.5,34.13,48.78,48.95,133.3,89.15,36.64,27.52,194.5,79.58,139.91,70.46,86.36,64.07,143.57,15.82,104.73,81.45,62.04,62.04,53.22,49.81,35.12,79.86,21.92,60.5,17.41,19.04,221.84,53.02,15.68,11.85,7.84,64.24,29.14,79.86,70.37,104.98,34.33,376.4,109.02,93.01,10.64,38.15,61.25,28.63,44.97,41.15,16.0,48.58,145.01,990.69,961.6,107.13,32.09,155.0,34.0,35.0,111.35,111.35,56.29,78.0,38.67
783,2017-06-26 00:00:00+00:00,21.93,136.48,34.16,49.02,49.21,132.65,89.22,36.92,27.59,194.95,79.64,141.17,70.9,86.33,64.61,143.39,15.72,105.03,81.57,62.49,62.49,52.96,49.57,35.04,79.59,21.35,60.46,16.88,19.2,218.26,52.73,15.6,11.79,7.81,63.55,29.26,79.59,69.93,105.25,34.27,386.69,109.0,89.54,10.71,37.94,63.6,29.06,45.45,41.5,15.8,48.63,147.17,1008.5,990.0,107.77,32.22,154.71,34.26,35.89,111.0,111.0,57.09,80.04,38.62
784,2017-06-23 00:00:00+00:00,21.77,135.45,34.08,49.12,49.18,131.75,89.44,36.54,27.79,195.08,78.91,141.19,69.555,86.22,64.48,141.59,15.81,104.25,80.85,62.0,62.0,52.45,49.2,34.59,79.33,20.99,59.82,16.74,19.0,220.5,52.7,15.6,11.74,7.66,64.05,28.94,79.33,69.67,105.16,34.14,382.45,109.48,89.18,10.63,38.16,63.48,28.83,45.43,41.65,15.607999999999999,48.5,145.13,1002.54,975.5,106.71,31.85,154.34,34.21,35.12,112.51,112.51,56.64,79.06,38.46
785,2017-06-22 00:00:00+00:00,21.71,135.45,33.95,49.19,48.6,131.79,88.97,36.74,27.77,193.32,77.67,140.45,70.03,86.4,64.35,140.89,16.23,104.48,81.45,62.43,62.43,52.0,48.94,34.64,79.84,20.3,58.82,16.73,19.84,221.44,52.8,15.49,11.73,7.63,63.62,29.07,79.84,69.76,105.38,34.05,377.99,110.04,88.52,10.62,38.19,63.63,28.77,45.47,41.75,15.6882,48.45,145.77,1002.23,976.87,107.14,31.91,154.55,34.56,34.99,113.51,113.51,56.24,79.95,38.38
786,2017-06-21 00:00:00+00:00,21.98,134.29,33.58,48.58,48.79,132.93,88.97,36.98,28.18,194.76,76.35,141.45,69.45,86.93,64.67,142.12,16.53,105.89,82.04,62.46,62.46,52.68,49.72,34.76,80.06,20.2,58.93,16.91,18.77,224.54,53.47,15.87,11.58,7.67,63.88,28.99,80.06,70.4,104.88,34.48,374.35,111.01,88.77,10.63,38.62,63.85,28.6,45.95,41.29,15.769,48.25,145.52,998.7,970.79,105.62,31.73,155.79,34.33,35.0,114.33,114.33,56.79,79.7,38.04
787,2017-06-20 00:00:00+00:00,21.98,133.9,33.21,49.22,48.89,132.78,88.73,37.69,28.71,193.21,76.05,141.44,70.335,86.84,65.77,142.44,16.61,106.25,82.07,62.74,62.74,53.21,49.7,35.31,81.06,20.04,60.75,17.23,18.61,225.51,54.06,15.41,11.69,7.8,64.31,29.74,81.06,70.95,104.5,34.34,376.67,110.87,90.14,10.8,38.77,63.8,28.88,46.4,41.66,15.6515,48.63,146.87,998.0,975.31,106.12,31.94,154.48,35.45,34.74,113.43,113.43,57.46,81.16,38.46
788,2017-06-19 00:00:00+00:00,21.95,134.15,32.94,49.59,48.34,130.86,88.08,37.98,28.96,191.87,75.06,142.65,70.69,87.31,65.88,143.05,16.69,108.31,83.22,63.64,63.64,54.45,50.58,36.0,81.99,20.43,59.98,17.1,18.96,223.43,54.31,16.63,11.58,7.87,64.4,30.17,81.99,71.41,104.6,34.37,375.0,111.16,89.5,10.89,38.98,63.6,28.89,46.63,41.45,15.905999999999999,48.72,143.66,1017.0,969.65,106.37,31.77,155.51,35.61,34.12,111.18,111.18,56.96,80.37,38.51
789,2017-06-16 00:00:00+00:00,21.79,133.72,32.98,49.33,48.18,130.6,88.0,35.39,28.98,191.95,75.97,141.5,68.975,87.12,65.59,142.19,16.56,106.94,82.61,63.45,63.45,53.77,50.06,35.65,81.08,19.87,60.0,16.85,18.42,222.65,53.93,16.3,11.54,7.686,64.16,29.31,81.08,70.54,104.99,34.59,377.98,110.91,89.33,10.74,38.97,63.27,28.77,46.86,41.04,15.610999999999999,48.41,143.78,996.0,957.91,104.84,31.61,154.23,35.28,33.92,110.72,110.72,56.98,79.85,37.42
790,2017-06-15 00:00:00+00:00,21.65,132.0,32.62,48.92,47.58,130.02,87.33,35.18,28.48,191.77,75.37,141.08,70.06,86.21,64.79,141.21,16.84,106.5,81.78,63.45,63.45,53.0,49.37,34.99,81.39,20.3,59.84,16.83,18.97,224.81,54.04,16.18,11.31,7.5899,64.31,29.3,81.39,70.87,105.49,34.41,372.5,109.67,90.26,10.64,38.67,62.77,28.54,46.58,39.93,16.0,48.01,143.32,958.7,948.02,103.58,31.25,153.29,35.21,34.26,108.24,108.24,56.42,79.35,37.31
791,2017-06-14 00:00:00+00:00,21.81,132.51,32.59,50.14,47.46,129.78,87.56,36.22,28.48,193.0,75.36,141.75,72.02,86.44,65.81,141.15,16.95,107.91,82.81,64.7,64.7,54.64,51.29,35.96,83.44,21.41,62.59,17.4,20.14,222.99,54.09,16.64,11.55,7.86,64.25,30.08,83.44,71.04,107.13,34.54,381.09,110.1,90.01,11.13,38.79,63.91,29.1,46.63,41.205,16.09,48.55,147.5,988.59,975.5,106.87,31.87,153.97,35.99,34.63,110.16,110.16,57.7,81.26,37.34
792,2017-06-13 00:00:00+00:00,21.73,131.75,32.71,48.92,47.24,128.95,87.58,35.64,29.12,191.03,75.21,141.06,70.8,85.53,65.24,139.42,16.88,108.34,82.85,64.37,64.37,54.33,51.01,35.88,82.33,21.12,61.49,17.44,19.73,223.35,54.35,16.48,11.52,7.91,64.88,29.55,82.33,70.48,106.93,34.68,367.62,108.85,91.07,11.04,39.01,64.76,29.06,47.3,41.55,16.0,48.37,147.16,977.99,972.04,105.32,31.3,155.44,35.68,34.21,110.33,110.33,57.95,81.41,36.87
793,2017-06-12 00:00:00+00:00,21.93,131.64,32.75,48.51,47.29,128.81,86.61,35.83,29.24,192.2,75.2,141.58,70.835,85.73,64.92,140.59,16.93,107.42,82.67,64.5,64.5,54.45,51.26,36.02,82.16,21.09,61.52,17.48,19.19,223.63,53.98,16.4,11.47,7.83,64.51,29.51,82.16,70.46,106.23,34.22,357.99,109.19,92.02,11.21,38.79,63.56,28.84,46.72,41.905,16.0474,48.2,145.74,967.0,958.72,103.87,31.34,154.19,35.59,34.7,109.3,109.3,56.52,79.82,36.97
794,2017-06-09 00:00:00+00:00,21.83,130.37,31.81,48.37,46.81,127.97,85.85,35.75,27.63,192.0,74.43,142.6,71.8,85.1,65.45,141.1,16.97,104.01,81.15,65.16,65.16,53.38,51.02,35.39,82.95,21.29,61.0,17.57,18.79,220.83,52.86,16.4,11.58,7.93,63.84,29.55,82.95,70.81,105.71,34.05,374.42,108.66,92.12,11.28,38.63,65.71,28.54,46.17,42.845,16.1382,48.75,155.19,1012.5,1005.49,107.53,31.64,152.0,36.5,36.25,114.84,114.84,58.37,84.23,37.28
795,2017-06-08 00:00:00+00:00,21.84,131.0,32.06,47.98,46.56,130.12,85.9,36.04,27.66,192.52,74.04,144.44,71.58,85.98,66.48,142.58,16.91,103.44,80.51,65.4,65.4,53.44,51.01,35.33,83.01,20.57,60.06,17.3,17.34,215.56,52.0,16.6,11.68,7.81,61.84,29.49,83.01,69.61,106.5,33.88,363.75,110.35,92.34,11.33,38.76,66.04,28.82,46.5,41.945,16.25,49.21,155.25,1012.06,1004.23,107.6,31.53,151.0,36.34,36.07,116.04,116.04,57.77,83.2,37.58
796,2017-06-07 00:00:00+00:00,21.72,131.0,32.08,47.85,46.38,129.9,86.37,35.6,27.95,191.56,74.07,144.6,71.62,85.81,66.84,141.93,16.78,103.97,81.05,65.94,65.94,54.28,51.63,35.84,83.19,20.92,60.37,17.41,18.47,215.37,51.84,16.8,11.6,7.825,61.21,29.56,83.19,68.54,107.88,34.19,356.34,110.45,92.0,11.32,38.85,66.35,29.16,46.52,40.87,16.117,49.39,155.02,1005.95,998.82,107.67,31.61,153.05,36.13,35.65,114.84,114.84,58.3,82.8,38.09
